episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
282,1.7525217533111572,53,1.0,1.7525217533111572,53,-1.0,1.0,1.0
283,1.7679636478424072,53,1.0,1.7679636478424072,53,-1.0,1.0,1.0
284,1.1062076091766357,33,1.0,1.1062076091766357,33,-1.0,1.0,0.0
285,1.10494065284729,33,1.0,1.10494065284729,33,-1.0,1.0,0.0
286,1.7519640922546387,53,-1.0,1.7519640922546387,53,1.0,1.0,1.0
287,1.7765965461730957,53,1.0,1.7765965461730957,53,-1.0,1.0,1.0
288,1.7700915336608887,53,1.0,1.7700915336608887,53,-1.0,1.0,1.0
289,1.7662842273712158,53,-1.0,1.7662842273712158,53,1.0,1.0,1.0
290,1.7618801593780518,53,1.0,1.7618801593780518,53,-1.0,1.0,1.0
291,1.7673425674438477,53,1.0,1.7673425674438477,53,-1.0,1.0,1.0
292,1.7662806510925293,53,1.0,1.7662806510925293,53,-1.0,1.0,1.0
293,1.7681529521942139,53,1.0,1.7681529521942139,53,-1.0,1.0,1.0
294,1.094545841217041,33,1.0,1.094545841217041,33,-1.0,1.0,0.0
295,1.1057193279266357,33,1.0,1.1057193279266357,33,-1.0,1.0,0.0
296,1.697774887084961,51,1.0,1.697774887084961,51,-1.0,1.0,1.0
297,1.7678158283233643,53,1.0,1.7678158283233643,53,-1.0,1.0,1.0
298,1.0889339447021484,33,-1.0,1.0889339447021484,33,1.0,0.0,1.0
299,0.40752363204956055,12,-1.0,0.40752363204956055,12,1.0,0.0,0.0
300,1.7670254707336426,53,1.0,1.7670254707336426,53,-1.0,1.0,1.0
301,1.0905804634094238,33,1.0,1.0905804634094238,33,-1.0,1.0,0.0
302,0.40817785263061523,12,-1.0,0.40817785263061523,12,1.0,0.0,0.0
303,6.764736890792847,203,1.0,6.7656776905059814,203,-1.0,2.0,1.0
304,1.0906708240509033,33,-1.0,1.0906708240509033,33,1.0,0.0,1.0
305,1.7868931293487549,44,-1.0,1.7868931293487549,44,1.0,1.0,1.0
306,1.075758695602417,26,-1.0,1.075758695602417,26,1.0,0.0,1.0
307,0.37512826919555664,9,1.0,0.37512826919555664,9,-1.0,0.0,0.0
308,1.0711705684661865,26,-1.0,1.0711705684661865,26,1.0,0.0,1.0
309,1.088219165802002,26,1.0,1.088219165802002,26,-1.0,1.0,0.0
310,1.089876651763916,26,1.0,1.089876651763916,26,-1.0,1.0,0.0
311,1.070878505706787,26,-1.0,1.070878505706787,26,1.0,0.0,1.0
312,1.088287353515625,26,-1.0,1.088287353515625,26,1.0,0.0,1.0
313,1.0879275798797607,26,1.0,1.0879275798797607,26,-1.0,1.0,0.0
314,5.330781698226929,128,-1.0,5.330781698226929,128,1.0,1.0,1.0
315,1.0701203346252441,26,-1.0,1.0701203346252441,26,1.0,0.0,1.0
316,1.750016450881958,42,1.0,1.750016450881958,42,-1.0,1.0,1.0
317,1.0860378742218018,26,-1.0,1.0860378742218018,26,1.0,0.0,1.0
318,1.0874061584472656,26,-1.0,1.0874061584472656,26,1.0,0.0,1.0
319,1.8005218505859375,43,-1.0,1.8005218505859375,43,1.0,1.0,1.0
320,1.0909650325775146,26,1.0,1.0909650325775146,26,-1.0,1.0,0.0
321,1.7564668655395508,42,1.0,1.7564668655395508,42,-1.0,1.0,1.0
322,1.070925235748291,26,1.0,1.070925235748291,26,-1.0,1.0,0.0
323,2.9588122367858887,71,1.0,2.9588122367858887,71,-1.0,1.0,0.0
324,2.94245982170105,71,1.0,2.94245982170105,71,-1.0,1.0,0.0
