episode,agent0_time,agent0_actions,agent0_reward,agent1_time,agent1_actions,agent1_reward,bounces_1,bounces_2
55,1.0731439590454102,26,1.0,1.074143409729004,26,-1.0,1.0,0.0
56,0.42366480827331543,10,-1.0,0.4245579242706299,10,1.0,0.0,0.0
57,1.070519208908081,26,1.0,1.070519208908081,26,-1.0,1.0,0.0
58,0.42528510093688965,10,-1.0,0.4262824058532715,10,1.0,0.0,0.0
59,1.071232795715332,26,-1.0,1.071232795715332,26,1.0,0.0,1.0
60,0.4256412982940674,10,-1.0,0.4266383647918701,10,1.0,0.0,0.0
61,1.0708470344543457,26,1.0,1.071747064590454,26,-1.0,1.0,0.0
62,0.4249882698059082,10,-1.0,0.42497992515563965,10,1.0,0.0,0.0
63,0.40891337394714355,10,1.0,0.40891337394714355,10,-1.0,0.0,0.0
64,0.425281286239624,10,1.0,0.42627477645874023,10,-1.0,0.0,0.0
65,0.4068593978881836,10,1.0,0.40785741806030273,10,-1.0,0.0,0.0
66,0.4247441291809082,10,1.0,0.4257383346557617,10,-1.0,0.0,0.0
67,0.40921807289123535,10,-1.0,0.4101088047027588,10,1.0,0.0,0.0
68,0.40846705436706543,10,1.0,0.40936732292175293,10,-1.0,0.0,0.0
69,0.42573046684265137,10,-1.0,0.42573046684265137,10,1.0,0.0,0.0
70,0.4095730781555176,10,-1.0,0.4105660915374756,10,1.0,0.0,0.0
71,0.42504024505615234,10,1.0,0.4260385036468506,10,-1.0,0.0,0.0
72,0.4084498882293701,10,1.0,0.4084498882293701,10,-1.0,0.0,0.0
73,1.088407278060913,26,-1.0,1.0893847942352295,26,1.0,0.0,1.0
74,0.4101686477661133,10,-1.0,0.4101686477661133,10,1.0,0.0,0.0
75,1.7937004566192627,43,-1.0,1.7937004566192627,43,1.0,1.0,1.0
76,0.4254894256591797,10,1.0,0.4264812469482422,10,-1.0,0.0,0.0
